length_mb,tool,wall_sec_mean,wall_sec_std,peak_rss_mb_mean,peak_rss_mb_std
100,c,108.72571097236748,1.5056818109233754,1010.2708333333334,1.1414095475368669
100,rust,74.81416744397332,0.07045892848374564,406.9114583333333,0.8840675996966185
250,c,281.3936748194198,10.757308399514343,2521.671875,2.300379978802415
250,rust,183.37824861099944,1.4951862258148034,786.8020833333334,2.6853340351264237
500,c,686.6465855690185,10.820373339933182,5039.182291666667,0.023867581744685708
500,rust,361.29390924990486,2.6771075765911383,1420.625,1.150428758387498
1000,c,2061.437522805684,173.70798436710461,7801.78125,373.69691172919465
1000,rust,602.0989559309868,18.33907941972894,2222.359375,13.277692538262249
